#SampleID	anonymized_name	collection_timestamp	contributor	country	depth	description	dna_extracted	elevation	emp_status	env_biome	env_feature	env_material	env_package	geo_loc_name	host_common_name	host_scientific_name	host_status	host_subject_id	host_taxid	lane	latitude	life_stage	longitude	name_in_metadata	notes	observations	old_title	ph	physical_specimen_location	physical_specimen_remaining	preprocessing_of_the_sponge_tissue	public	qiita_empo_1	qiita_empo_2	qiita_empo_3	qiita_study_id	salinity_ppt	sample_type	sampling_site	scientific_name	scientific_order	study_id	taxon_id	title	water_temperature_degrees_c
10793.10533.CVS.Axd.3a	10533.CVS.Axd.3a	8/1/13	Montoya	Spain	10	sponge tissue from CVS Axinella damicornis	True	0	EMP	marine benthic biome	animal-associated habitat	organic material feature	host-associated	Spain	sponges	Axinella damicornis	Healthy	CVS_Axd_3a	72671.0	4	42.05	Adult	3.2	CVS_Axd_3a			Not applicable	Missing: Not provided	Institute of Marine Sciences (ICM-CSIC)	False	Missing: Not provided	True	Host-associated	Animal	Animal corpus	10793	Missing: Not provided	sponge tissue	Cala Montgo1, Spain	sponge metagenome	Plakinidae	10533	1163772	SpongeMicrobiome Project	Missing: Not provided
10793.10533.CVS.Chr.1a	10533.CVS.Chr.1a	8/1/13	Montoya	Spain	10	sponge tissue from CVS Chondrosia reniformis	True	0	EMP	marine benthic biome	animal-associated habitat	organic material feature	host-associated	Spain	sponges	Chondrosia reniformis	Healthy	CVS_Chr_1a	68574.0	4	42.05	Adult	3.2	CVS_Chr_1a			Not applicable	Missing: Not provided	Institute of Marine Sciences (ICM-CSIC)	False	Missing: Not provided	True	Host-associated	Animal	Animal corpus	10793	Missing: Not provided	sponge tissue	Cala Montgo1, Spain	sponge metagenome	Plakinidae	10533	1163772	SpongeMicrobiome Project	Missing: Not provided
10793.10533.CVS.Chr.2a	10533.CVS.Chr.2a	8/1/13	Montoya	Spain	10	sponge tissue from CVS Chondrosia reniformis	True	0	EMP	marine benthic biome	animal-associated habitat	organic material feature	host-associated	Spain	sponges	Chondrosia reniformis	Healthy	CVS_Chr_2a	68574.0	4	42.05	Adult	3.2	CVS_Chr_2a			Not applicable	Missing: Not provided	Institute of Marine Sciences (ICM-CSIC)	False	Missing: Not provided	True	Host-associated	Animal	Animal corpus	10793	Missing: Not provided	sponge tissue	Cala Montgo1, Spain	sponge metagenome	ClioNot applicableida	10533	1163772	SpongeMicrobiome Project	Missing: Not provided
10793.10533.CVS.Chr.3a	10533.CVS.Chr.3a	8/1/13	Montoya	Spain	10	sponge tissue from CVS Chondrosia reniformis	True	0	EMP	marine benthic biome	animal-associated habitat	organic material feature	host-associated	Spain	sponges	Chondrosia reniformis	Healthy	CVS_Chr_3a	68574.0	4	42.05	Adult	3.2	CVS_Chr_3a			Not applicable	Missing: Not provided	Institute of Marine Sciences (ICM-CSIC)	False	Missing: Not provided	True	Host-associated	Animal	Animal corpus	10793	Missing: Not provided	sponge tissue	Cala Montgo1, Spain	sponge metagenome	ClioNot applicableida	10533	1163772	SpongeMicrobiome Project	Missing: Not provided
10793.10533.CVS.Crc.1a	10533.CVS.Crc.1a	8/1/13	Montoya	Spain	10	sponge tissue from CVS Crambe crambe	True	0	EMP	marine benthic biome	animal-associated habitat	organic material feature	host-associated	Spain	sponges	Crambe crambe	Healthy	CVS_Crc_1a	3722.0	4	42.05	Adult	3.2	CVS_Crc_1a			Not applicable	Missing: Not provided	Institute of Marine Sciences (ICM-CSIC)	False	Missing: Not provided	True	Host-associated	Animal	Animal corpus	10793	Missing: Not provided	sponge tissue	Cala Montgo1, Spain	sponge metagenome	ClioNot applicableida	10533	1163772	SpongeMicrobiome Project	Missing: Not provided
10793.10533.CVS.Crc.2a	10533.CVS.Crc.2a	8/1/13	Montoya	Spain	10	sponge tissue from CVS Crambe crambe	True	0	EMP	marine benthic biome	animal-associated habitat	organic material feature	host-associated	Spain	sponges	Crambe crambe	Healthy	CVS_Crc_2a	3722.0	4	42.05	Adult	3.2	CVS_Crc_2a			Not applicable	Missing: Not provided	Institute of Marine Sciences (ICM-CSIC)	False	Missing: Not provided	True	Host-associated	Animal	Animal corpus	10793	Missing: Not provided	sponge tissue	Cala Montgo1, Spain	sponge metagenome	ClioNot applicableida	10533	1163772	SpongeMicrobiome Project	Missing: Not provided
10793.10533.CVS.Crc.3a	10533.CVS.Crc.3a	8/1/13	Montoya	Spain	10	sponge tissue from CVS Crambe crambe	True	0	EMP	marine benthic biome	animal-associated habitat	organic material feature	host-associated	Spain	sponges	Crambe crambe	Healthy	CVS_Crc_3a	3722.0	4	42.05	Adult	3.2	CVS_Crc_3a			Not applicable	Missing: Not provided	Institute of Marine Sciences (ICM-CSIC)	False	Missing: Not provided	True	Host-associated	Animal	Animal corpus	10793	Missing: Not provided	sponge tissue	Cala Montgo1, Spain	sponge metagenome	ClioNot applicableida	10533	1163772	SpongeMicrobiome Project	Missing: Not provided
10793.10533.CVS.Dya.1a	10533.CVS.Dya.1a	8/1/13	Montoya	Spain	10	sponge tissue from CVS Dysidea avara	True	0	EMP	marine benthic biome	animal-associated habitat	organic material feature	host-associated	Spain	sponges	Dysidea avara	Healthy	CVS_Dya_1a	196820.0	4	42.05	Adult	3.2	CVS_Dya_1a			Not applicable	Missing: Not provided	Institute of Marine Sciences (ICM-CSIC)	False	Missing: Not provided	True	Host-associated	Animal	Animal corpus	10793	Missing: Not provided	sponge tissue	Cala Montgo1, Spain	sponge metagenome	ClioNot applicableida	10533	1163772	SpongeMicrobiome Project	Missing: Not provided
10793.10533.CVS.Dya.2a	10533.CVS.Dya.2a	8/1/13	Montoya	Spain	10	sponge tissue from CVS Dysidea avara	True	0	EMP	marine benthic biome	animal-associated habitat	organic material feature	host-associated	Spain	sponges	Dysidea avara	Healthy	CVS_Dya_2a	196820.0	4	42.05	Adult	3.2	CVS_Dya_2a			Not applicable	Missing: Not provided	Institute of Marine Sciences (ICM-CSIC)	False	Missing: Not provided	True	Host-associated	Animal	Animal corpus	10793	Missing: Not provided	sponge tissue	Cala Montgo1, Spain	sponge metagenome	Clathrinida	10533	1163772	SpongeMicrobiome Project	Missing: Not provided
10793.10533.CVS.Dya.3a	10533.CVS.Dya.3a	8/1/13	Montoya	Spain	10	sponge tissue from CVS Dysidea avara	True	0	EMP	marine benthic biome	animal-associated habitat	organic material feature	host-associated	Spain	sponges	Dysidea avara	Healthy	CVS_Dya_3a	196820.0	4	42.05	Adult	3.2	CVS_Dya_3a			Not applicable	Missing: Not provided	Institute of Marine Sciences (ICM-CSIC)	False	Missing: Not provided	True	Host-associated	Animal	Animal corpus	10793	Missing: Not provided	sponge tissue	Cala Montgo1, Spain	sponge metagenome	Clathrinida	10533	1163772	SpongeMicrobiome Project	Missing: Not provided
10793.10533.CVS.Pef.1a	10533.CVS.Pef.1a	8/1/13	Montoya	Spain	10	sponge tissue from CVS Petrosia ficiformis	True	0	EMP	marine benthic biome	animal-associated habitat	organic material feature	host-associated	Spain	sponges	Petrosia ficiformis	Healthy	CVS_Pef_1a	68564.0	4	42.05	Adult	3.2	CVS_Pef_1a			Not applicable	Missing: Not provided	Institute of Marine Sciences (ICM-CSIC)	False	Missing: Not provided	True	Host-associated	Animal	Animal corpus	10793	Missing: Not provided	sponge tissue	Cala Montgo1, Spain	sponge metagenome	Clathrinida	10533	1163772	SpongeMicrobiome Project	Missing: Not provided
10793.10533.CVS.Pef.2a	10533.CVS.Pef.2a	8/1/13	Montoya	Spain	10	sponge tissue from CVS Petrosia ficiformis	True	0	EMP	marine benthic biome	animal-associated habitat	organic material feature	host-associated	Spain	sponges	Petrosia ficiformis	Healthy	CVS_Pef_2a	68564.0	4	42.05	Adult	3.2	CVS_Pef_2a			Not applicable	Missing: Not provided	Institute of Marine Sciences (ICM-CSIC)	False	Missing: Not provided	True				10793	Missing: Not provided	sponge tissue	Cala Montgo1, Spain	sponge metagenome	Clathrinida	10533	1163772	SpongeMicrobiome Project	Missing: Not provided
10793.10533.CVS.Pef.3a	10533.CVS.Pef.3a	8/1/13	Montoya	Spain	10	sponge tissue from CVS Petrosia ficiformis	True	0	EMP	marine benthic biome	animal-associated habitat	organic material feature	host-associated	Spain	sponges	Petrosia ficiformis	Healthy	CVS_Pef_3a	68564.0	4	42.05	Adult	3.2	CVS_Pef_3a			Not applicable	Missing: Not provided	Institute of Marine Sciences (ICM-CSIC)	False	Missing: Not provided	True	Host-associated	Animal	Animal corpus	10793	Missing: Not provided	sponge tissue	Cala Montgo1, Spain	sponge metagenome	Clathrinida	10533	1163772	SpongeMicrobiome Project	Missing: Not provided
10793.10533.CYM23	10533.CYM23	5/1/14	Webster	Australia	6	Cymbastela coralliophila 0 umol photons/m2/s	True	0	EMP	marine benthic biome	animal-associated habitat	organic material feature	host-associated	Australia	sponges	Cymbastela coralliophila	Healthy	CYM23	85786.0	6	42.05	Adult	3.2	CYM23			Not applicable	Missing: Not provided	Institute of Marine Sciences (ICM-CSIC)	False	not	True	Host-associated	Animal	Animal corpus	10793	Missing: Not provided	sponge tissue	Cala Montgo1, Spain	sponge metagenome	Haplosclerida	10533	1163772	SpongeMicrobiome Project	Missing: Not provided
10793.10533.CYM24	10533.CYM24	5/1/14	Webster	Australia	6	Cymbastela coralliophila 0 umol photons/m2/s	True	0	EMP	marine benthic biome	animal-associated habitat	organic material feature	host-associated	Australia	sponges	Cymbastela coralliophila	Healthy	CYM24	85786.0	6	42.05	Adult	3.2	CYM24			Not applicable	Missing: Not provided	Institute of Marine Sciences (ICM-CSIC)	False	not	True	Host-associated	Animal	Animal corpus	10793	Missing: Not provided	sponge tissue	Cala Montgo1, Spain	sponge metagenome	Haplosclerida	10533	1163772	SpongeMicrobiome Project	Missing: Not provided
10793.10533.CYM25	10533.CYM25	5/1/14	Webster	Australia	6	Cymbastela coralliophila Control (Ambient Light)	True	0	EMP	marine benthic biome	animal-associated habitat	organic material feature	host-associated	Australia	sponges	Cymbastela coralliophila	Healthy	CYM25	85786.0	6	42.05	Adult	3.2	CYM25			Not applicable	Missing: Not provided	Institute of Marine Sciences (ICM-CSIC)	False	not	True				10793	Missing: Not provided	sponge tissue	Cala Montgo1, Spain	sponge metagenome	Haplosclerida	10533	1163772	SpongeMicrobiome Project	Missing: Not provided
10793.10533.CYM26	10533.CYM26	5/1/14	Webster	Australia	6	Cymbastela coralliophila Control (Ambient Light)	True	0	EMP	marine benthic biome	animal-associated habitat	organic material feature	host-associated	Australia	sponges	Cymbastela coralliophila	Healthy	CYM26	85786.0	6	42.05	Adult	3.2	CYM26			Not applicable	Missing: Not provided	Institute of Marine Sciences (ICM-CSIC)	False	not	True	Host-associated	Animal	Animal corpus	10793	Missing: Not provided	sponge tissue	Cala Montgo1, Spain	sponge metagenome	Haplosclerida	10533	1163772	SpongeMicrobiome Project	Missing: Not provided
10793.10533.CYM27	10533.CYM27	5/1/14	Webster	Australia	6	Cymbastela coralliophila Control (Ambient Light)	True	0	EMP	marine benthic biome	animal-associated habitat	organic material feature	host-associated	Australia	sponges	Cymbastela coralliophila	Healthy	CYM27	85786.0	6	42.05	Adult	3.2	CYM27			Not applicable	Missing: Not provided	Institute of Marine Sciences (ICM-CSIC)	False	Missing: Not provided	True	Host-associated	Animal	Animal corpus	10793	Missing: Not provided	sponge tissue	Cala Montgo1, Spain	sponge metagenome	Haplosclerida	10533	1163772	SpongeMicrobiome Project	Missing: Not provided
10793.10533.CYM28	10533.CYM28	5/1/14	Webster	Australia	6	Cymbastela coralliophila Control (Ambient Light)	True	0	EMP	marine benthic biome	animal-associated habitat	organic material feature	host-associated	Australia	sponges	Cymbastela coralliophila	Healthy	CYM28	85786.0	6	42.05	Adult	3.2	CYM28			Not applicable	Missing: Not provided	Institute of Marine Sciences (ICM-CSIC)	False	Missing: Not provided	True	Host-associated	Animal	Animal corpus	10793	Missing: Not provided	sponge tissue	Cala Montgo1, Spain	sponge metagenome	Haplosclerida	10533	1163772	SpongeMicrobiome Project	Missing: Not provided
10793.10533.CYM29	10533.CYM29	5/1/14	Webster	Australia	6	Cymbastela coralliophila Control (Time 0)	True	0	EMP	marine benthic biome	animal-associated habitat	organic material feature	host-associated	Australia	sponges	Cymbastela coralliophila	Healthy	CYM29	85786.0	6	42.05	Adult	3.2	CYM29			Not applicable	Missing: Not provided	Institute of Marine Sciences (ICM-CSIC)	False	Missing: Not provided	True	Host-associated	Animal	Animal corpus	10793	Missing: Not provided	sponge tissue	Cala Montgo1, Spain	sponge metagenome	Poecilosclerida	10533	1163772	SpongeMicrobiome Project	Missing: Not provided
10793.10533.CYM3	10533.CYM3	5/1/14	Webster	Australia	6	Cymbastela coralliophila 250 umol photons/m2/s	True	0	EMP	marine benthic biome	animal-associated habitat	organic material feature	host-associated	Australia	sponges	Cymbastela coralliophila	Healthy	CYM3	85786.0	6	42.05	Adult	3.2	CYM3			Not applicable	Missing: Not provided	Institute of Marine Sciences (ICM-CSIC)	False	Missing: Not provided	True	Host-associated	Animal	Animal corpus	10793	Missing: Not provided	sponge tissue	Cala Montgo1, Spain	sponge metagenome	Poecilosclerida	10533	1163772	SpongeMicrobiome Project	Missing: Not provided
10793.10533.CYM30	10533.CYM30	5/1/14	Webster	Australia	6	Cymbastela coralliophila Control (Time 0)	True	0	EMP	marine benthic biome	animal-associated habitat	organic material feature	host-associated	Australia	sponges	Cymbastela coralliophila	Healthy	CYM30	85786.0	6	42.05	Adult	3.2	CYM30			Not applicable	Missing: Not provided	Institute of Marine Sciences (ICM-CSIC)	False	Missing: Not provided	True	Host-associated	Animal	Animal corpus	10793	Missing: Not provided	sponge tissue	Cala Montgo1, Spain	sponge metagenome	Poecilosclerida	10533	1163772	SpongeMicrobiome Project	Missing: Not provided
10793.10533.CYM31	10533.CYM31	5/1/14	Webster	Australia	6	Cymbastela coralliophila Control (Time 0)	True	0	EMP	marine benthic biome	animal-associated habitat	organic material feature	host-associated	Australia	sponges	Cymbastela coralliophila	Healthy	CYM31	85786.0	6	42.05	Adult	3.2	CYM31			Not applicable	Missing: Not provided	Institute of Marine Sciences (ICM-CSIC)	False	Missing: Not provided	True				10793	Missing: Not provided	sponge tissue	Cala Montgo1, Spain	sponge metagenome	Poecilosclerida	10533	1163772	SpongeMicrobiome Project	Missing: Not provided
10793.10533.CYM32	10533.CYM32	5/1/14	Webster	Australia	6	Cymbastela coralliophila Field Control	True	0	EMP	marine benthic biome	animal-associated habitat	organic material feature	host-associated	Australia	sponges	Cymbastela coralliophila	Healthy	CYM32	85786.0	6	42.05	Adult	3.2	CYM32			Not applicable	Missing: Not provided	Institute of Marine Sciences (ICM-CSIC)	False	Missing: Not provided	True	Host-associated	Animal	Animal corpus	10793	Missing: Not provided	sponge tissue	Cala Montgo1, Spain	sponge metagenome	Poecilosclerida	10533	1163772	SpongeMicrobiome Project	Missing: Not provided
10793.10533.CYM33	10533.CYM33	5/1/14	Webster	Australia	6	Cymbastela coralliophila Field Control	True	0	EMP	marine benthic biome	animal-associated habitat	organic material feature	host-associated	Australia	sponges	Cymbastela coralliophila	Healthy	CYM33	85786.0	6	42.05	Adult	3.2	CYM33			Not applicable	Missing: Not provided	Institute of Marine Sciences (ICM-CSIC)	False	Missing: Not provided	True	Host-associated	Animal	Animal corpus	10793	Missing: Not provided	sponge tissue	Cala Montgo1, Spain	sponge metagenome	Poecilosclerida	10533	1163772	SpongeMicrobiome Project	Missing: Not provided
10793.10533.Cca.3.1a	10533.Cca.3.1a	7/1/12	Montoya	Spain	10	sponge tissue from Corticium candelabrum	True	0	EMP	marine benthic biome	animal-associated habitat	organic material feature	host-associated	Spain	sponges	Corticium sp.	Healthy	Cca 3.1a	121491.0	5	42.05	Larvae	3.2	Cca 3.1a			Not applicable	Missing: Not provided	Institute of Marine Sciences (ICM-CSIC)	False	Missing: Not provided	True	Host-associated	Animal	Animal corpus	10793	Missing: Not provided	sponge tissue	Cala Montgo1, Spain	sponge metagenome	Dictyoceratida	10533	1163772	SpongeMicrobiome Project	Missing: Not provided
10793.10533.Cca.3.1b	10533.Cca.3.1b	7/1/12	Montoya	Spain	10	sponge tissue from Corticium candelabrum	True	0	EMP	marine benthic biome	animal-associated habitat	organic material feature	host-associated	Spain	sponges	Corticium sp.	Healthy	Cca 3.1b	121491.0	5	42.05	Larvae	3.2	Cca 3.1b			Not applicable	Missing: Not provided	Institute of Marine Sciences (ICM-CSIC)	False	Missing: Not provided	True	Host-associated	Animal	Animal corpus	10793	Missing: Not provided	sponge tissue	Cala Montgo1, Spain	sponge metagenome	Dictyoceratida	10533	1163772	SpongeMicrobiome Project	Missing: Not provided
10793.10533.Cca.3.2a	10533.Cca.3.2a	7/1/12	Montoya	Spain	10	sponge tissue from Corticium candelabrum	True	0	EMP	marine benthic biome	animal-associated habitat	organic material feature	host-associated	Spain	sponges	Corticium sp.	Healthy	Cca 3.2a	121491.0	5	42.05	Larvae	3.2	Cca 3.2a			Not applicable	Missing: Not provided	Institute of Marine Sciences (ICM-CSIC)	False	Missing: Not provided	True	Host-associated	Animal	Animal corpus	10793	Missing: Not provided	sponge tissue	Cala Montgo1, Spain	sponge metagenome	Dictyoceratida	10533	1163772	SpongeMicrobiome Project	Missing: Not provided
10793.10533.Cca.3.3a	10533.Cca.3.3a	7/1/12	Montoya	Spain	10	sponge tissue from Corticium candelabrum	True	0	EMP	marine benthic biome	animal-associated habitat	organic material feature	host-associated	Spain	sponges	Corticium sp.	Healthy	Cca 3.3a	121491.0	5	42.05	Larvae	3.2	Cca 3.3a			Not applicable	Missing: Not provided	Institute of Marine Sciences (ICM-CSIC)	False	Missing: Not provided	True	Host-associated	Animal	Animal corpus	10793	Missing: Not provided	sponge tissue	Cala Montgo1, Spain	sponge metagenome	Dictyoceratida	10533	1163772	SpongeMicrobiome Project	Missing: Not provided
10793.10533.Cca.3.4a	10533.Cca.3.4a	7/1/12	Montoya	Spain	10	sponge tissue from Corticium candelabrum	True	0	EMP	marine benthic biome	animal-associated habitat	organic material feature	host-associated	Spain	sponges	Corticium sp.	Healthy	Cca 3.4a	121491.0	5	42.05	Larvae	3.2	Cca 3.4a			Not applicable	Missing: Not provided	Institute of Marine Sciences (ICM-CSIC)	False	Missing: Not provided	True	Host-associated	Animal	Animal corpus	10793	Missing: Not provided	sponge tissue	Cala Montgo1, Spain	sponge metagenome	Dictyoceratida	10533	1163772	SpongeMicrobiome Project	Missing: Not provided
10793.10533.Cca.3.5a	10533.Cca.3.5a	7/1/12	Montoya	Spain	10	sponge tissue from Corticium candelabrum	True	0	EMP	marine benthic biome	animal-associated habitat	organic material feature	host-associated	Spain	sponges	Corticium sp.	Healthy	Cca 3.5a	121491.0	5	42.05	Larvae	3.2	Cca 3.5a			Not applicable	Missing: Not provided	Institute of Marine Sciences (ICM-CSIC)	False	Missing: Not provided	True	Host-associated	Animal	Animal corpus	10793	Missing: Not provided	sponge tissue	Cala Montgo1, Spain	sponge metagenome	Dictyoceratida	10533	1163772	SpongeMicrobiome Project	Missing: Not provided
