sample_name	altitude	anonymized_name	collection_date	collection_site	collection_timestamp	coreid	country	depth	description	dna_extracted	elevation	env_biome	env_feature	extracted_dna_avail_now	has_extracted_data	has_physical_specimen	health_status	host_common_name	host_order	host_subject_id	host_taxid	hypothesis	latitude	life_stage	lineage	longitude	notes	pco2_micro_atm	ph	physical_location	physical_specimen_location	physical_specimen_remaining	postitive_pcr	public	qiita_empo_1	qiita_empo_2	qiita_empo_3	qiita_study_id	quantity_nanograms	salinity	sample_type	scientific_name	temp	title
1740.1740.Webster.4.C1.307.EMP.Thomas.sponges.16S.L008	0	Webster.4.C1.307		Orpheus Island	2012-12-16 00:00:00		GAZ:Australia	1.5	Phyllospongia	True	0	ENVO:marine biome	ENVO:reef	True	True	True	Healthy	sponges	Dictyoceratida	919	279624.0	Vertical Transmission	-18.68543	Adult		146.51218	Samples came as dried down DNA samples in 96 well plates				ZZ	True	y	True				1740	612.11		XXQIITAXX		28.4	Microbial Community Assemblages found within Marine Sponges
1740.1740.Webster.4.C10.316.EMP.Thomas.sponges.16S.L008	0	Webster.4.C10.316		Orpheus Island	2012-12-16 00:00:00		GAZ:Australia		Phyllospongia larvae	True	0	ENVO:marine biome	ENVO:reef	True	True	True	Healthy	sponges	Dictyoceratida	921	279624.0	Vertical Transmission	-18.68543	Larvae		146.51218	Samples came as dried down DNA samples in 96 well plates				ZZ	True	y	True				1740	17.25		XXQIITAXX		28	Microbial Community Assemblages found within Marine Sponges
1740.1740.Webster.4.C11.317.EMP.Thomas.sponges.16S.L008	0	Webster.4.C11.317		Orpheus Island	2012-12-16 00:00:00		GAZ:Australia		Phyllospongia larvae	True	0	ENVO:marine biome	ENVO:reef	True	True	True	Healthy	sponges	Dictyoceratida	922	279624.0	Vertical Transmission	-18.68543	Larvae		146.51218	Samples came as dried down DNA samples in 96 well plates				ZZ	True	y	True				1740	5.0		XXQIITAXX		28	Microbial Community Assemblages found within Marine Sponges
1740.1740.Webster.4.C12.318.EMP.Thomas.sponges.16S.L008	0	Webster.4.C12.318		Orpheus Island	2012-12-16 00:00:00		GAZ:Australia		Phyllospongia larvae	True	0	ENVO:marine biome	ENVO:reef	True	True	True	Healthy	sponges	Dictyoceratida	923	279624.0	Vertical Transmission	-18.68543	Larvae		146.51218	Samples came as dried down DNA samples in 96 well plates				ZZ	True	y	True				1740	5.0		XXQIITAXX		28	Microbial Community Assemblages found within Marine Sponges
1740.1740.Webster.4.C2.308.EMP.Thomas.sponges.16S.L008	0	Webster.4.C2.308		Orpheus Island	2012-12-16 00:00:00		GAZ:Australia	1.5	Phyllospongia	True	0	ENVO:marine biome	ENVO:reef	True	True	True	Healthy	sponges	Dictyoceratida	920	279624.0	Vertical Transmission	-18.68543	Adult		146.51218	Samples came as dried down DNA samples in 96 well plates				ZZ	True	y	True				1740	888.97		XXQIITAXX		28.4	Microbial Community Assemblages found within Marine Sponges
1740.1740.Webster.4.C3.309.EMP.Thomas.sponges.16S.L008	0	Webster.4.C3.309		Orpheus Island	2012-12-16 00:00:00		GAZ:Australia		Blue Haliclona larvae	True	0	ENVO:marine biome	ENVO:reef	True	True	True	Healthy	sponges	Haplosclerida	652	6057.0	Vertical Transmission	-18.68543	Larvae		146.51218	Samples came as dried down DNA samples in 96 well plates				ZZ	True	n	True				1740	5.0		XXQIITAXX		28	Microbial Community Assemblages found within Marine Sponges
1740.1740.Webster.4.C4.310.EMP.Thomas.sponges.16S.L008	0	Webster.4.C4.310		Orpheus Island	2012-12-16 00:00:00		GAZ:Australia		Blue Ircinia larvae	True	0	ENVO:marine biome	ENVO:reef	True	True	True	Healthy	sponges	Dictyoceratida	656	275431.0	Vertical Transmission	-18.68543	Larvae		146.51218	Samples came as dried down DNA samples in 96 well plates				ZZ	True	n	True				1740	5.0		XXQIITAXX		28	Microbial Community Assemblages found within Marine Sponges
1740.1740.Webster.4.C5.311.EMP.Thomas.sponges.16S.L008	0	Webster.4.C5.311		Orpheus Island	2012-12-16 00:00:00		GAZ:Australia		Blue Ircinia larvae	True	0	ENVO:marine biome	ENVO:reef	True	True	True	Healthy	sponges	Dictyoceratida	657	275431.0	Vertical Transmission	-18.68543	Larvae		146.51218	Samples came as dried down DNA samples in 96 well plates				ZZ	True	y	True				1740	5.0		XXQIITAXX		28	Microbial Community Assemblages found within Marine Sponges
1740.1740.Webster.4.C6.312.EMP.Thomas.sponges.16S.L008	0	Webster.4.C6.312		Orpheus Island	2012-12-16 00:00:00		GAZ:Australia		Blue Ircinia larvae	True	0	ENVO:marine biome	ENVO:reef	True	True	True	Healthy	sponges	Dictyoceratida	658	275431.0	Vertical Transmission	-18.68543	Larvae		146.51218	Samples came as dried down DNA samples in 96 well plates				ZZ	True	y	True				1740	2.15		XXQIITAXX		28	Microbial Community Assemblages found within Marine Sponges
1740.1740.Webster.4.C7.313.EMP.Thomas.sponges.16S.L008	0	Webster.4.C7.313		Orpheus Island	2012-12-16 00:00:00		GAZ:Australia		Luffariella variabilis larvae	True	0	ENVO:marine biome	ENVO:reef	True	True	True	Healthy	sponges	Dictyoceratida	897	1162756.0	Vertical Transmission	-18.68543	Larvae		146.51218	Samples came as dried down DNA samples in 96 well plates				ZZ	True	n	True				1740	5.0		XXQIITAXX		28	Microbial Community Assemblages found within Marine Sponges
1740.1740.Webster.4.C8.314.EMP.Thomas.sponges.16S.L008	0	Webster.4.C8.314		Orpheus Island	2012-12-16 00:00:00		GAZ:Australia		Luffariella variabilis larvae	True	0	ENVO:marine biome	ENVO:reef	True	True	True	Healthy	sponges	Dictyoceratida	898	1162756.0	Vertical Transmission	-18.68543	Larvae		146.51218	Samples came as dried down DNA samples in 96 well plates				ZZ	True	n	True				1740	5.0		XXQIITAXX		28	Microbial Community Assemblages found within Marine Sponges
1740.1740.Webster.4.C9.315.EMP.Thomas.sponges.16S.L008	0	Webster.4.C9.315		Orpheus Island	2012-12-16 00:00:00		GAZ:Australia		Luffariella variabilis larvae	True	0	ENVO:marine biome	ENVO:reef	True	True	True	Healthy	sponges	Dictyoceratida	899	1162756.0	Vertical Transmission	-18.68543	Larvae		146.51218	Samples came as dried down DNA samples in 96 well plates				ZZ	True	y	True				1740	5.0		XXQIITAXX		28	Microbial Community Assemblages found within Marine Sponges
1740.1740.Webster.4.D1.319.EMP.Thomas.sponges.16S.L008	0	Webster.4.D1.319		Orpheus Island	2012-12-16 00:00:00		GAZ:Australia		Phyllospongia larvae	True	0	ENVO:marine biome	ENVO:reef	True	True	True	Healthy	sponges	Dictyoceratida	924	279624.0	Vertical Transmission	-18.68543	Larvae		146.51218	Samples came as dried down DNA samples in 96 well plates				ZZ	True	n	True				1740	5.0		XXQIITAXX		28	Microbial Community Assemblages found within Marine Sponges
1740.1740.Webster.4.D10.328.EMP.Thomas.sponges.16S.L008	0	Webster.4.D10.328		C.matthewsii larvae Copper Expt	2010-12-20 00:00:00		GAZ:Madagascar		Coscinoderma larvae  4	True	0	ENVO:marine biome	ENVO:reef	True	True	True	stressed	sponges	Dictyoceratida	788	1162776.0	Environment	-18.59297	Larvae		46.48359	Samples came as dried down DNA samples in 96 well plates				Upright -80 Rack 3C10	True	y	True				1740	5.0		XXQIITAXX		28	Microbial Community Assemblages found within Marine Sponges
1740.1740.Webster.4.D11.329.EMP.Thomas.sponges.16S.L008	0	Webster.4.D11.329		C.matthewsii larvae Copper Expt	2010-12-21 00:00:00		GAZ:Madagascar		Coscinoderma larvae  4	True	0	ENVO:marine biome	ENVO:reef	True	True	True	stressed	sponges	Dictyoceratida	789	1162776.0	Environment	-18.59297	Larvae		46.48359	Samples came as dried down DNA samples in 96 well plates				Upright -80 Rack 3C10	True	y	True				1740	105.07		XXQIITAXX		28	Microbial Community Assemblages found within Marine Sponges
1740.1740.Webster.4.D12.330.EMP.Thomas.sponges.16S.L008	0	Webster.4.D12.330		C.matthewsii larvae Copper Expt	2010-12-22 00:00:00		GAZ:Madagascar		Coscinoderma larvae 8	True	0	ENVO:marine biome	ENVO:reef	True	True	True	stressed	sponges	Dictyoceratida	805	1162776.0	Environment	-18.59297	Larvae		46.48359	Samples came as dried down DNA samples in 96 well plates				Upright -80 Rack 3C11	True	y	True				1740	5.0		XXQIITAXX		28	Microbial Community Assemblages found within Marine Sponges
1740.1740.Webster.4.D2.320.EMP.Thomas.sponges.16S.L008	0	Webster.4.D2.320		C.matthewsii larvae Copper Expt	2010-12-12 00:00:00		GAZ:Madagascar		Coscinoderma larvae control	True	0	ENVO:marine biome	ENVO:reef	True	True	True	stressed	sponges	Dictyoceratida	807	1162776.0	Environment	-18.59297	Larvae		46.48359	Samples came as dried down DNA samples in 96 well plates				Upright -80 Rack 3C6	True	y	True				1740	13.22		XXQIITAXX		28	Microbial Community Assemblages found within Marine Sponges
1740.1740.Webster.4.D3.321.EMP.Thomas.sponges.16S.L008	0	Webster.4.D3.321		C.matthewsii larvae Copper Expt	2010-12-13 00:00:00		GAZ:Madagascar		Coscinoderma larvae control	True	0	ENVO:marine biome	ENVO:reef	True	True	True	stressed	sponges	Dictyoceratida	808	1162776.0	Environment	-18.59297	Larvae		46.48359	Samples came as dried down DNA samples in 96 well plates				Upright -80 Rack 3C7	True	y	True				1740	125.96		XXQIITAXX		28	Microbial Community Assemblages found within Marine Sponges
1740.1740.Webster.4.D4.322.EMP.Thomas.sponges.16S.L008	0	Webster.4.D4.322		C.matthewsii larvae Copper Expt	2010-12-14 00:00:00		GAZ:Madagascar		Coscinoderma larvae  0	True	0	ENVO:marine biome	ENVO:reef	True	True	True	stressed	sponges	Dictyoceratida	782	1162776.0	Environment	-18.59297	Larvae		46.48359	Samples came as dried down DNA samples in 96 well plates				Upright -80 Rack 3C7	True	y	True				1740	5.0		XXQIITAXX		28	Microbial Community Assemblages found within Marine Sponges
1740.1740.Webster.4.D5.323.EMP.Thomas.sponges.16S.L008	0	Webster.4.D5.323		C.matthewsii larvae Copper Expt	2010-12-15 00:00:00		GAZ:Madagascar		Coscinoderma larvae  0	True	0	ENVO:marine biome	ENVO:reef	True	True	True	stressed	sponges	Dictyoceratida	783	1162776.0	Environment	-18.59297	Larvae		46.48359	Samples came as dried down DNA samples in 96 well plates				Upright -80 Rack 3C8	True	y	True				1740	5.0		XXQIITAXX		28	Microbial Community Assemblages found within Marine Sponges
1740.1740.Webster.4.D6.324.EMP.Thomas.sponges.16S.L008	0	Webster.4.D6.324		C.matthewsii larvae Copper Expt	2010-12-16 00:00:00		GAZ:Madagascar		Coscinoderma larvae  1	True	0	ENVO:marine biome	ENVO:reef	True	True	True	stressed	sponges	Dictyoceratida	784	1162776.0	Environment	-18.59297	Larvae		46.48359	Samples came as dried down DNA samples in 96 well plates				Upright -80 Rack 3C8	True	y	True				1740	360.18		XXQIITAXX		28	Microbial Community Assemblages found within Marine Sponges
1740.1740.Webster.4.D7.325.EMP.Thomas.sponges.16S.L008	0	Webster.4.D7.325		C.matthewsii larvae Copper Expt	2010-12-17 00:00:00		GAZ:Madagascar		Coscinoderma larvae  1	True	0	ENVO:marine biome	ENVO:reef	True	True	True	stressed	sponges	Dictyoceratida	785	1162776.0	Environment	-18.59297	Larvae		46.48359	Samples came as dried down DNA samples in 96 well plates				Upright -80 Rack 3C8	True	y	True				1740	17.82		XXQIITAXX		28	Microbial Community Assemblages found within Marine Sponges
1740.1740.Webster.4.D8.326.EMP.Thomas.sponges.16S.L008	0	Webster.4.D8.326		C.matthewsii larvae Copper Expt	2010-12-18 00:00:00		GAZ:Madagascar		Coscinoderma larvae  2	True	0	ENVO:marine biome	ENVO:reef	True	True	True	stressed	sponges	Dictyoceratida	786	1162776.0	Environment	-18.59297	Larvae		46.48359	Samples came as dried down DNA samples in 96 well plates				Upright -80 Rack 3C9	True	y	True				1740	29.2		XXQIITAXX		28	Microbial Community Assemblages found within Marine Sponges
1740.1740.Webster.4.D9.327.EMP.Thomas.sponges.16S.L008	0	Webster.4.D9.327		C.matthewsii larvae Copper Expt	2010-12-19 00:00:00		GAZ:Madagascar		Coscinoderma larvae  2	True	0	ENVO:marine biome	ENVO:reef	True	True	True	stressed	sponges	Dictyoceratida	787	1162776.0	Environment	-18.59297	Larvae		46.48359	Samples came as dried down DNA samples in 96 well plates				Upright -80 Rack 3C9	True	y	True				1740	5.0		XXQIITAXX		28	Microbial Community Assemblages found within Marine Sponges
1740.1740.Webster.4.E1.331.EMP.Thomas.sponges.16S.L008	0	Webster.4.E1.331		C.matthewsii larvae Copper Expt	2010-12-23 00:00:00		GAZ:Madagascar		Coscinoderma larvae 8	True	0	ENVO:marine biome	ENVO:reef	True	True	True	stressed	sponges	Dictyoceratida	806	1162776.0	Environment	-18.59297	Larvae		46.48359	Samples came as dried down DNA samples in 96 well plates				Upright -80 Rack 3C11	True	y	True				1740	5.0		XXQIITAXX		28	Microbial Community Assemblages found within Marine Sponges
1740.1740.Webster.4.E10.340.EMP.Thomas.sponges.16S.L008	0	Webster.4.E10.340		C.matthewsii larvae Copper Expt	2011-01-01 00:00:00		GAZ:Madagascar		Coscinoderma larvae 64	True	0	ENVO:marine biome	ENVO:reef	True	True	True	stressed	sponges	Dictyoceratida	803	1162776.0	Environment	-18.59297	Larvae		46.48359	Samples came as dried down DNA samples in 96 well plates				Upright -80 Rack 3C15	True	y	True				1740	240.31		XXQIITAXX		28	Microbial Community Assemblages found within Marine Sponges
1740.1740.Webster.4.E11.341.EMP.Thomas.sponges.16S.L008	0	Webster.4.E11.341		C.matthewsii larvae Copper Expt	2011-01-02 00:00:00		GAZ:Madagascar		Coscinoderma larvae 64	True	0	ENVO:marine biome	ENVO:reef	True	True	True	stressed	sponges	Dictyoceratida	804	1162776.0	Environment	-18.59297	Larvae		46.48359	Samples came as dried down DNA samples in 96 well plates				Upright -80 Rack 3C15	True	y	True				1740	25.3		XXQIITAXX		28	Microbial Community Assemblages found within Marine Sponges
1740.1740.Webster.4.E12.342.EMP.Thomas.sponges.16S.L008	0	Webster.4.E12.342		C.matthewsii larvae Copper Expt	2011-01-03 00:00:00		GAZ:Madagascar		Coscinoderma larvae 128	True	0	ENVO:marine biome	ENVO:reef	True	True	True	stressed	sponges	Dictyoceratida	792	1162776.0	Environment	-18.59297	Larvae		46.48359	Samples came as dried down DNA samples in 96 well plates				Upright -80 Rack 3C16	True	y	True				1740	406.02		XXQIITAXX		28	Microbial Community Assemblages found within Marine Sponges
1740.1740.Webster.4.E2.332.EMP.Thomas.sponges.16S.L008	0	Webster.4.E2.332		C.matthewsii larvae Copper Expt	2010-12-24 00:00:00		GAZ:Madagascar		Coscinoderma larvae 128	True	0	ENVO:marine biome	ENVO:reef	True	True	True	stressed	sponges	Dictyoceratida	790	1162776.0	Environment	-18.59297	Larvae		46.48359	Samples came as dried down DNA samples in 96 well plates				Upright -80 Rack 3C12	True	y	True				1740	5.0		XXQIITAXX		28	Microbial Community Assemblages found within Marine Sponges
1740.1740.Webster.4.E3.333.EMP.Thomas.sponges.16S.L008	0	Webster.4.E3.333		C.matthewsii larvae Copper Expt	2010-12-25 00:00:00		GAZ:Madagascar		Coscinoderma larvae 128	True	0	ENVO:marine biome	ENVO:reef	True	True	True	stressed	sponges	Dictyoceratida	791	1162776.0	Environment	-18.59297	Larvae		46.48359	Samples came as dried down DNA samples in 96 well plates				Upright -80 Rack 3C12	True	y	True				1740	118.17		XXQIITAXX		28	Microbial Community Assemblages found within Marine Sponges
1740.1740.Webster.4.E4.334.EMP.Thomas.sponges.16S.L008	0	Webster.4.E4.334		C.matthewsii larvae Copper Expt	2010-12-26 00:00:00		GAZ:Madagascar		Coscinoderma larvae 16	True	0	ENVO:marine biome	ENVO:reef	True	True	True	stressed	sponges	Dictyoceratida	794	1162776.0	Environment	-18.59297	Larvae		46.48359	Samples came as dried down DNA samples in 96 well plates				Upright -80 Rack 3C12	True	y	True				1740	355.14		XXQIITAXX		28	Microbial Community Assemblages found within Marine Sponges
1740.1740.Webster.4.E5.335.EMP.Thomas.sponges.16S.L008	0	Webster.4.E5.335		C.matthewsii larvae Copper Expt	2010-12-27 00:00:00		GAZ:Madagascar		Coscinoderma larvae 16	True	0	ENVO:marine biome	ENVO:reef	True	True	True	stressed	sponges	Dictyoceratida	795	1162776.0	Environment	-18.59297	Larvae		46.48359	Samples came as dried down DNA samples in 96 well plates				Upright -80 Rack 3C12	True	y	True				1740	293.73		XXQIITAXX		28	Microbial Community Assemblages found within Marine Sponges
1740.1740.Webster.4.E6.336.EMP.Thomas.sponges.16S.L008	0	Webster.4.E6.336		C.matthewsii larvae Copper Expt	2010-12-28 00:00:00		GAZ:Madagascar		Coscinoderma larvae 24	True	0	ENVO:marine biome	ENVO:reef	True	True	True	stressed	sponges	Dictyoceratida	796	1162776.0	Environment	-18.59297	Larvae		46.48359	Samples came as dried down DNA samples in 96 well plates				Upright -80 Rack 3C13	True	y	True				1740	102.55		XXQIITAXX		28	Microbial Community Assemblages found within Marine Sponges
1740.1740.Webster.4.E7.337.EMP.Thomas.sponges.16S.L008	0	Webster.4.E7.337		C.matthewsii larvae Copper Expt	2010-12-29 00:00:00		GAZ:Madagascar		Coscinoderma larvae 24	True	0	ENVO:marine biome	ENVO:reef	True	True	True	stressed	sponges	Dictyoceratida	797	1162776.0	Environment	-18.59297	Larvae		46.48359	Samples came as dried down DNA samples in 96 well plates				Upright -80 Rack 3C13	True	y	True				1740	512.16		XXQIITAXX		28	Microbial Community Assemblages found within Marine Sponges
1740.1740.Webster.4.E8.338.EMP.Thomas.sponges.16S.L008	0	Webster.4.E8.338		C.matthewsii larvae Copper Expt	2010-12-30 00:00:00		GAZ:Madagascar		Coscinoderma larvae 32	True	0	ENVO:marine biome	ENVO:reef	True	True	True	stressed	sponges	Dictyoceratida	801	1162776.0	Environment	-18.59297	Larvae		46.48359	Samples came as dried down DNA samples in 96 well plates				Upright -80 Rack 3C14	True	y	True				1740	93.61		XXQIITAXX		28	Microbial Community Assemblages found within Marine Sponges
1740.1740.Webster.4.E9.339.EMP.Thomas.sponges.16S.L008	0	Webster.4.E9.339		C.matthewsii larvae Copper Expt	2010-12-31 00:00:00		GAZ:Madagascar		Coscinoderma larvae 32	True	0	ENVO:marine biome	ENVO:reef	True	True	True	stressed	sponges	Dictyoceratida	802	1162776.0	Environment	-18.59297	Larvae		46.48359	Samples came as dried down DNA samples in 96 well plates				Upright -80 Rack 3C14	True	y	True				1740	1.12		XXQIITAXX		28	Microbial Community Assemblages found within Marine Sponges
1740.1740.Webster.4.F1.343.EMP.Thomas.sponges.16S.L008	0	Webster.4.F1.343		C.matthewsii larvae Copper Expt	2011-01-04 00:00:00		GAZ:Madagascar		Coscinoderma larvae 128	True	0	ENVO:marine biome	ENVO:reef	True	True	True	stressed	sponges	Dictyoceratida	793	1162776.0	Environment	-18.59297	Larvae		46.48359	Samples came as dried down DNA samples in 96 well plates				Upright -80 Rack 3C16	True	y	True				1740	5.0		XXQIITAXX		28	Microbial Community Assemblages found within Marine Sponges
1740.1740.Webster.4.F2.344.EMP.Thomas.sponges.16S.L008	0	Webster.4.F2.344		C.matthewsii larvae Copper Expt	2011-01-05 00:00:00		GAZ:Madagascar		Coscinoderma larvae 256	True	0	ENVO:marine biome	ENVO:reef	True	True	True	stressed	sponges	Dictyoceratida	798	1162776.0	Environment	-18.59297	Larvae		46.48359	Samples came as dried down DNA samples in 96 well plates				Upright -80 Rack 3C17	True	y	True				1740	285.86		XXQIITAXX		28	Microbial Community Assemblages found within Marine Sponges
1740.1740.Webster.4.F3.345.EMP.Thomas.sponges.16S.L008	0	Webster.4.F3.345		C.matthewsii larvae Copper Expt	2011-01-06 00:00:00		GAZ:Madagascar		Coscinoderma larvae 256	True	0	ENVO:marine biome	ENVO:reef	True	True	True	stressed	sponges	Dictyoceratida	799	1162776.0	Environment	-18.59297	Larvae		46.48359	Samples came as dried down DNA samples in 96 well plates				Upright -80 Rack 3C17	True	y	True				1740	5.0		XXQIITAXX		28	Microbial Community Assemblages found within Marine Sponges
1740.1740.Webster.4.F4.346.EMP.Thomas.sponges.16S.L008	0	Webster.4.F4.346		C.matthewsii larvae Copper Expt	2011-01-07 00:00:00		GAZ:Madagascar		Coscinoderma larvae 256	True	0	ENVO:marine biome	ENVO:reef	True	True	True	stressed	sponges	Dictyoceratida	800	1162776.0	Environment	-18.59297	Larvae		46.48359	Samples came as dried down DNA samples in 96 well plates				Upright -80 Rack 3C17	True	y	True				1740	252.6		XXQIITAXX		28	Microbial Community Assemblages found within Marine Sponges
